2026-02-17 20:22:32,453 - INFO - root - Starting flashcard generation run
2026-02-17 20:22:32,453 - INFO - root - Loaded instructions from ./src/instructions.txt
2026-02-17 20:22:32,454 - DEBUG - root - Loaded note from ./local/notes/Iliada - Analize.md
2026-02-17 20:22:32,454 - DEBUG - root - Loaded note from ./local/notes/Prometeu - Analize.md
2026-02-17 20:22:32,454 - INFO - root - Finished loading 2 notes from ./local/notes/
2026-02-17 20:22:32,454 - INFO - root - Loaded 2 note(s), total characters=19797
2026-02-17 20:22:32,898 - INFO - root - Generating content with model='gemini-3-flash-preview', temperature=0.2, max_output_tokens=8192
2026-02-17 20:22:32,898 - INFO - google_genai.models - AFC is enabled with max remote calls: 10.
2026-02-17 20:22:32,900 - DEBUG - httpcore.connection - connect_tcp.started host='generativelanguage.googleapis.com' port=443 local_address=None timeout=None socket_options=None
2026-02-17 20:22:32,955 - DEBUG - httpcore.connection - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000019C7E29B0E0>
2026-02-17 20:22:32,955 - DEBUG - httpcore.connection - start_tls.started ssl_context=<ssl.SSLContext object at 0x0000019C7E1688C0> server_hostname='generativelanguage.googleapis.com' timeout=None
2026-02-17 20:22:33,026 - DEBUG - httpcore.connection - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000019C7E1ABC50>
2026-02-17 20:22:33,026 - DEBUG - httpcore.http11 - send_request_headers.started request=<Request [b'POST']>
2026-02-17 20:22:33,026 - DEBUG - httpcore.http11 - send_request_headers.complete
2026-02-17 20:22:33,026 - DEBUG - httpcore.http11 - send_request_body.started request=<Request [b'POST']>
2026-02-17 20:22:33,026 - DEBUG - httpcore.http11 - send_request_body.complete
2026-02-17 20:22:33,026 - DEBUG - httpcore.http11 - receive_response_headers.started request=<Request [b'POST']>
2026-02-17 20:22:59,554 - DEBUG - httpcore.http11 - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=UTF-8'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Encoding', b'gzip'), (b'Date', b'Tue, 17 Feb 2026 19:22:59 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Server-Timing', b'gfet4t7; dur=26504'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2026-02-17 20:22:59,555 - INFO - httpx - HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-3-flash-preview:generateContent "HTTP/1.1 200 OK"
2026-02-17 20:22:59,555 - DEBUG - httpcore.http11 - receive_response_body.started request=<Request [b'POST']>
2026-02-17 20:22:59,599 - DEBUG - httpcore.http11 - receive_response_body.complete
2026-02-17 20:22:59,599 - DEBUG - httpcore.http11 - response_closed.started
2026-02-17 20:22:59,599 - DEBUG - httpcore.http11 - response_closed.complete
2026-02-17 20:22:59,611 - INFO - root - Response from AI generated successfully.
2026-02-17 20:22:59,612 - DEBUG - httpcore.connection - close.started
2026-02-17 20:22:59,612 - DEBUG - httpcore.connection - close.complete
2026-02-17 20:22:59,614 - DEBUG - root - No CSV fencing found: question,answer ... "Cfare perfaqeson qendresa e Prometeut ne fragmentin e fundit?","Simbolin e intelektit dhe qendrueshmerise kunder tiranise."
2026-02-17 20:22:59,615 - DEBUG - root - Creating log directory at ./local/logs/
2026-02-17 20:22:59,615 - INFO - root - Logged raw CSV response to ./local/logs/response.csv
2026-02-17 20:22:59,616 - DEBUG - root - Formatted row: Ku u krijuan poemat e Homerit?	Ne Joni.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cfare simbolizon zjarri ne tragjedine e Prometeut?	Arsyen dhe perparimin.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cilat jane tre pjeset e trilogjise se Prometeut?	Prometeu zjarrsjelles, Prometeu i mberthyer dhe Prometeu i cliruar.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cila eshte e vetmja pjese e mbetur nga trilogjia e Prometeut?	Prometeu i mberthyer.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Sa akte ka struktura e drames se Prometeut?	5 akte (prologu, tre episode dhe epilogu).
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cfare do te thote etimologjikisht emri Promete?	Parashikues.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Pse e ndeshkon Zeusi Prometeun?	Sepse i dha zjarrin njerezve.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cfare roli luajne Oqeanidet ne veper?	Perfaqesojne urtesine njerezore dhe ndjenjat e publikut.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Kush eshte Hermesi ne tragjedine e Eskilit?	Lajmetar dhe sherbetor servil i Zeusit.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cfare simbolizon shkembi ne skenografi?	Vetmine e rende te atij qe mendon ndryshe.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cfare simbolizojne vargonjte ne veper?	Shtypjen e tiranise.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cili eshte sekreti qe Prometeu di per Zeusin?	Parashikimi se i biri i Tetides do ta rrezonte Zeusin nga froni.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cfare eshte ironia tragjike ne kete veper?	Fakti qe Prometeu e di fundin e Zeusit, ndersa ekzekutuesit e tij veprojne ne padije.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cili eshte stili i Eskilit?	Stili i larte (Patosi), i karakterizuar nga madheshtia dhe rreptesia.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cfare perfaqeson Hefesti ne tragjedine e Prometeut?	Birin e Zeusit qe ndjen keqardhje por i bindet urdhrave.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cfare eshte metonimia sipas analizes se Prometeut?	Perdorimi i fjaleve te peraferta me kuptim te figurshem.
2026-02-17 20:22:59,618 - DEBUG - root - Formatted row: Cfare mesazhi percjell epiteti kompozite ditezinje?	Pafuqishmerine e njerezve para hyjnive.
2026-02-17 20:22:59,619 - DEBUG - root - Formatted row: Si e pershkruan Eskili deshiren per pushtet absolut?	Si nje semundje te tiraneve.
2026-02-17 20:22:59,619 - DEBUG - root - Formatted row: Cfare perfaqeson Oqeani ne tragjedi?	Nje figure te matur dhe diplomatike.
2026-02-17 20:22:59,619 - DEBUG - root - Formatted row: Cili eshte konflikti kryesor midis Zeusit dhe Prometeut?	Konflikti midis forces dhe mendjes, diktatit dhe lirise.
2026-02-17 20:22:59,619 - DEBUG - root - Formatted row: Cfare tregon vargu as punimin e drurit nuk e njihnin?	Rendesine e artit si nevoje kryesore e jetes ne Greqine e lashte.
2026-02-17 20:22:59,619 - DEBUG - root - Formatted row: Pse Prometeu quhet figure altruiste?	Sepse vuan dhe sakrifikohet per te miren e njerezimit.
2026-02-17 20:22:59,619 - DEBUG - root - Formatted row: Cfare perfaqeson qendresa e Prometeut ne fragmentin e fundit?	Simbolin e intelektit dhe qendrueshmerise kunder tiranise.
2026-02-17 20:22:59,619 - INFO - root - Created 47 flashcards
2026-02-17 20:22:59,620 - INFO - root - Written flashcards to ./local/output/flashcards.txt
2026-02-17 20:22:59,620 - INFO - root - Run completed successfully in 27.17 seconds
